stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
ENT_B35_N,,NOMA-GALLAUDET U METRORAIL STATION - FLORIDA AVE. & 2ND ST. NE,NOMA-GALLAUDET U METRORAIL STATION NORTH ENTRANCE - FLORIDA AVE. & 2ND ST. NE,38.90733564,-77.0033018,84,2,STN_B35,1
ENT_B35_S,,NOMA-GALLAUDET U METRORAIL STATION - M & 2ND STS. NE,NOMA-GALLAUDET U METRORAIL STATION SOUTH ENTRANCE - M & 2ND STS. NE,38.90577434,-77.00362909,84,2,STN_B35,1
STN_C08,,PENTAGON CITY METRORAIL STATION,,38.86185214,-77.05951586,43,1,,1
ENT_C08_E,,PENTAGON CITY METRORAIL STATION - EAST SIDE OF HAYES ST. BETWEEN ARMY-NAVY DR. & 15TH ST.,PENTAGON CITY METRORAIL STATION EAST ENTRANCE - EAST SIDE OF HAYES ST. BETWEEN ARMY-NAVY DR. & 15TH ST.,38.86253158,-77.05910794,43,2,STN_C08,2
ENT_C08_E_EL,,PENTAGON CITY METRORAIL STATION - EAST SIDE OF HAYES ST. BETWEEN ARMY-NAVY DR. & 15TH ST. (ELEVATOR),PENTAGON CITY METRORAIL STATION EAST ELEVATOR ENTRANCE - EAST SIDE OF HAYES ST. BETWEEN ARMY-NAVY DR. & 15TH ST.,38.86280836,-77.05898318,43,2,STN_C08,1
ENT_C08_W,,PENTAGON CITY METRORAIL STATION - WEST SIDE OF HAYES ST. BETWEEN ARMY-NAVY DR. & 15TH ST.,PENTAGON CITY METRORAIL STATION WEST ENTRANCE - WEST SIDE OF HAYES ST. BETWEEN ARMY-NAVY DR. & 15TH ST.,38.86260074,-77.05991145,43,2,STN_C08,2
STN_C07,,PENTAGON METRORAIL STATION,,38.86919464,-77.05411341,42,1,,1
ENT_C07_E,,"PENTAGON METRORAIL STATION - METROBUS ISLAND, S ROTARY RD. (NORTH ENTRANCE)","PENTAGON METRORAIL STATION EAST ENTRANCE - METRORAIL BUS ISLAND, S ROTARY RD.",38.86986558,-77.05363786,42,2,STN_C07,2
ENT_C07_EL,,"PENTAGON METRORAIL STATION - METROBUS ISLAND, S ROTARY RD. (ELEVATOR)","PENTAGON METRORAIL STATION ELEVATOR ENTRANCE - METRORAIL BUS ISLAND, S ROTARY RD.",38.86959388,-77.05384207,42,2,STN_C07,1
ENT_C07_S,,"PENTAGON METRORAIL STATION - METROBUS ISLAND, S ROTARY RD. (SOUTH ENTRANCE)",PENTAGON METRORAIL STATION SOUTH ENTRANCE - S EADS ST & N ROTARY RD,38.86914344,-77.05459049,42,2,STN_C07,2
STN_D07,,POTOMAC AVE METRORAIL STATION,,38.8812707,-76.98557963,10,1,,1
ENT_D07_M,,"POTOMAC AVE METRORAIL STATION - NE CORNER 14TH ST. & POTOMAC AVE., SE, NORTH OF PENNSYLVANIA AVE.","POTOMAC AVE METRORAIL STATION MAIN ENTRANCE - NE CORNER 14TH ST. & POTOMAC AVE., SE, NORTH OF PENNSYLVANIA AVE.",38.88075552,-76.98519956,10,2,STN_D07,2
ENT_D07_EL,,"POTOMAC AVE METRORAIL STATION - NE CORNER 14TH ST. & POTOMAC AVE., SE, NORTH OF PENNSYLVANIA AVE. (ELEVATOR)","POTOMAC AVE METRORAIL STATION NORTH ELEVATOR ENTRANCE - NE CORNER 14TH ST. & POTOMAC AVE., SE, NORTH OF PENNSYLVANIA AVE.",38.88105382,-76.98513343,10,2,STN_D07,1
STN_E08,,PRINCE GEORGE'S PLAZA METRORAIL STATION,,38.96529153,-76.95642247,5,1,,1
ENT_E08_N,,"PRINCE GEORGE'S PLAZA METRORAIL STATION - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.","PRINCE GEORGE'S PLAZA METRORAIL STATION NORTH ENTRANCE - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.",38.96538425,-76.95558545,5,2,STN_E08,1
ENT_E08_S,,"PRINCE GEORGE'S PLAZA METRORAIL STATION - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.","PRINCE GEORGE'S PLAZA METRORAIL STATION SOUTH ENTRANCE - SOUTH SIDE OF EAST-WEST HWY., WEST OF BELCREST RD.",38.96517585,-76.9555857,5,2,STN_E08,1
STN_B04,,RHODE ISLAND AVE METRORAIL STATION,,38.92091636,-76.99594187,10,1,,1
ENT_B04_M,,"RHODE ISLAND AVE METRORAIL STATION - SOUTH SIDE RHODE ISLAND AVE., NE, WEST OF 8TH ST.","RHODE ISLAND AVE METRORAIL STATION MAIN ENTRANCE - SOUTH SIDE RHODE ISLAND AVE., NE, WEST OF 8TH ST.",38.92050509,-76.99610361,10,2,STN_B04,1
STN_A14,,ROCKVILLE METRORAIL STATION,,39.08427172,-77.14619289,7,1,,1
ENT_A14_W,,ROCKVILLE METRORAIL STATION - EAST SIDE OF HUNGERFORD DR. (RT. 355) NEAR PARK AVE.,ROCKVILLE METRORAIL STATION WEST ENTRANCE - EAST SIDE OF HUNGERFORD DR. (RT. 355) NEAR PARK AVE.,39.08446671,-77.14657348,7,2,STN_A14,1
ENT_A14_E,,ROCKVILLE METRORAIL STATION - S STONESTREET AVE & PARK RD,ROCKVILLE METRORAIL STATION EAST ENTRANCE - S STONESTREET AVE & PARK RD TUNNEL,39.08467628,-77.14627556,7,2,STN_A14,1
STN_C10,,RONALD REAGAN WASHINGTON NATIONAL AIRPORT METRORAIL STATION,,38.85350503,-77.04404792,11,1,,1
ENT_C10_S,,RONALD REAGAN WASHINGTON NATIONAL AIRPORT METRORAIL STATION - TERMINALS B AND C,RONALD REAGAN WASHINGTON NATIONAL AIRPORT METRORAIL STATION SOUTH ENTRANCE - S SMITH BLVD,38.85232576,-77.04356538,11,2,STN_C10,1
ENT_C10_N,,"RONALD REAGAN WASHINGTON NATIONAL AIRPORT METRORAIL STATION - SMITH BLVD., OPPOSITE MAIN TERMINAL","RONALD REAGAN WASHINGTON NATIONAL AIRPORT METRORAIL STATION NORTH ENTRANCE - SMITH BLVD., OPPOSITE MAIN TERMINAL",38.85465094,-77.04451517,11,2,STN_C10,1
STN_C05,,ROSSLYN METRORAIL STATION,,38.89603409,-77.07083752,11,1,,1
ENT_C05_W,,ROSSLYN METRORAIL STATION - EAST SIDE FORT MYER DR. BETWEEN 19TH ST. & WILSON BLVD.,ROSSLYN METRORAIL STATION WEST ENTRANCE - EAST SIDE FORT MYER DR. BETWEEN 19TH ST. & WILSON BLVD.,38.89580686,-77.0721234,11,2,STN_C05,2
ENT_C05_E,,ROSSLYN METRORAIL STATION - EAST SIDE N. MOORE ST. & WILSON BLVD.,ROSSLYN METRORAIL STATION EAST ENTRANCE - EAST SIDE N. MOORE ST. & WILSON BLVD.,38.89599635,-77.07170652,11,2,STN_C05,2
ENT_C05_N_EL,,ROSSLYN METRORAIL STATION - EAST SIDE N. MOORE ST. & WILSON BLVD. (ELEVATOR),ROSSLYN METRORAIL STATION NORTH ELEVATOR STREET ENTRANCE - EAST SIDE N. MOORE ST. & WILSON BLVD.,38.89614187,-77.07141057,11,2,STN_C05,1
STN_A15,,SHADY GROVE METRORAIL STATION,,39.11992667,-77.16466928,7,1,,1
ENT_A15_E,,SHADY GROVE METRORAIL STATION - CRABBS BRANCH WAY & REDLAND RD,SHADY GROVE METRORAIL STATION EAST ENTRANCE - CRABBS BRANCH WAY & REDLAND RD TUNNEL,39.12042311,-77.16443265,7,2,STN_A15,1
ENT_A15_W,,SHADY GROVE METRORAIL STATION - SOMERVILLE DR,SHADY GROVE METRORAIL STATION WEST ENTRANCE - SOMERVILLE DR,39.11993419,-77.16500626,7,2,STN_A15,2
ENT_A15_W_EL,,SHADY GROVE METRORAIL STATION - SOMERVILLE DR (ELEVATOR),SHADY GROVE METRORAIL STATION WEST ELEVATOR ENTRANCE - SOMERVILLE DR,39.12006361,-77.16499401,7,2,STN_A15,1
STN_E02,,SHAW-HOWARD U METRORAIL STATION,,38.91351778,-77.02192262,69,1,,1
ENT_E02_S,,SHAW-HOWARD U METRORAIL STATION - NE CORNER OF 7TH & S STS. NW,SHAW-HOWARD U METRORAIL STATION SOUTH ENTRANCE - NE CORNER OF 7TH & S STS. NW,38.91459281,-77.02167248,69,2,STN_E02,2
ENT_E02_N,,"SHAW-HOWARD U METRORAIL STATION - NORTH SIDE OF R ST., BETWEEN 7TH & 8TH STS.","SHAW-HOWARD U METRORAIL STATION NORTH ENTRANCE - NORTH SIDE OF R ST., BETWEEN 7TH & 8TH STS.",38.91277937,-77.02275198,69,2,STN_E02,2
ENT_E02_N_EL,,SHAW-HOWARD U METRORAIL STATION - NE CORNER OF 7TH & S STS. NW (ELEVATOR),"SHAW-HOWARD U METRORAIL STATION NORTH ELEVATOR ENTRANCE - NORTH SIDE OF R ST., BETWEEN 7TH & 8TH STS.",38.91421673,-77.02165317,69,2,STN_E02,1
STN_B08,,SILVER SPRING METRORAIL STATION,,38.99379857,-77.03130704,4,1,,1
ENT_B08_NW,,SILVER SPRING METRORAIL STATION - NORTH SIDE OF COLESVILLE RD BETWEEN EAST-WEST HWY. & SECOND AVE.,SILVER SPRING METRORAIL STATION NORTHWEST ENTRANCE - COLESVILLE RD & E-WEST HWY NORTH,38.99409281,-77.03185435,4,2,STN_B08,1
ENT_B08_SE,,SILVER SPRING METRORAIL STATION - SOUTH SIDE OF COLESVILLE RD BETWEEN EAST-WEST HWY. & SECOND AVE.,SILVER SPRING METRORAIL STATION SOUTHEAST ENTRANCE - WAYNE AVE & COLESVILLE RD,38.99383213,-77.03111617,4,2,STN_B08,1
STN_D02,,SMITHSONIAN METRORAIL STATION,,38.8885055,-77.02863058,50,1,,1
ENT_D02_N,,SMITHSONIAN METRORAIL STATION - 12TH ST. AT JEFFERSON DR. SW (THE MALL),"SMITHSONIAN METRORAIL STATION NORTH ENTRANCE - 1201 JEFFERSON DR, THE MALL",38.88907776,-77.0283598,50,2,STN_D02,2
ENT_D02_S,,"SMITHSONIAN METRORAIL STATION - SW CORNER 12TH ST. & INDEPENDENCE AVE., SW.",SMITHSONIAN METRORAIL STATION SOUTH ENTRANCE - 12TH ST AND INDEPENDENCE AVE,38.88736405,-77.02861718,50,2,STN_D02,2
ENT_D02_S_EL,,"SMITHSONIAN METRORAIL STATION - NW CORNER 12TH ST. & INDEPENDENCE AVE., SW. (ELEVATOR)",SMITHSONIAN METRORAIL STATION SOUTH ELEVATOR ENTRANCE - 12TH ST AND INDEPENDENCE AVE,38.88772757,-77.02854795,50,2,STN_D02,1
STN_F08,,SOUTHERN AVE METRORAIL STATION,,38.84095364,-76.97521082,80,1,,1
ENT_F08_NW,,SOUTHERN AVE METRORAIL STATION - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,SOUTHERN AVE METRORAIL STATION NORTHWEST ENTRANCE - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,38.84059229,-76.97579715,80,2,STN_F08,1
ENT_F08_SE,,SOUTHERN AVE METRORAIL STATION - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,SOUTHERN AVE METRORAIL STATION SOUTHEAST ENTRANCE - MARYLAND SIDE OF SOUTHERN AVE SE OPPOSITE VALLEY TERRACE SE,38.84047146,-76.97568272,80,2,STN_F08,1
STN_N04,,SPRING HILL METRORAIL STATION,,38.92921225,-77.24189135,90,1,,1
ENT_N04_N_PAV,,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD,SPRING HILL METRORAIL STATION NORTH PAVILION ENTRANCE - LEESBURG PIKE & SPRING HILL RD NORTH,38.92929238,-77.24081669,90,2,STN_N04,2
ENT_N04_N_PAV_EL,,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD (ELEVATOR),SPRING HILL METRORAIL STATION NORTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & SPRING HILL RD NORTH (ELEVATOR),38.92914494,-77.24097892,90,2,STN_N04,1
ENT_N04_S_PAV,,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD,SPRING HILL METRORAIL STATION SOUTH PAVILION ENTRANCE - LEESBURG PIKE & SPRING HILL RD SOUTH,38.92840313,-77.24166525,90,2,STN_N04,2
ENT_N04_S_PAV_EL,,SPRING HILL METRORAIL STATION - LEESBURG PIKE & SPRING HILL RD (ELEVATOR),SPRING HILL METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - LEESBURG PIKE & SPRING HILL RD SOUTH (ELEVATOR),38.9285407,-77.24182709,90,2,STN_N04,1
STN_D08,,STADIUM-ARMORY METRORAIL STATION,,38.88692677,-76.97707387,10,1,,1
ENT_D08_S,,"STADIUM-ARMORY METRORAIL STATION - EAST SIDE 19TH ST., SE BETW. C & BURKE STS.","STADIUM-ARMORY METRORAIL STATION SOUTH ENTRANCE - EAST SIDE 19TH ST., SE BETW. C & BURKE STS.",38.88558835,-76.9770586,10,2,STN_D08,2
ENT_D08_S_EL,,"STADIUM-ARMORY METRORAIL STATION - EAST SIDE 19TH ST., SE BETW. C & BURKE STS. (ELEVATOR)","STADIUM-ARMORY METRORAIL STATION SOUTH ELEVATOR ENTRANCE - EAST SIDE 19TH ST., SE BETW. C & BURKE STS.",38.88591316,-76.9771383,10,2,STN_D08,1
ENT_D08_N,,STADIUM-ARMORY METRORAIL STATION - NE CORNER 19TH ST. & INDEPENDENCE AVE.,STADIUM-ARMORY METRORAIL STATION NORTH ENTRANCE - NE CORNER 19TH ST. & INDEPENDENCE AVE.,38.88836908,-76.97708837,10,2,STN_D08,2
STN_F10,,SUITLAND METRORAIL STATION,,38.84466776,-76.93286932,82,1,,1
ENT_F10_M,,SUITLAND METRORAIL STATION - SILVER HILL RD NEAR SUITLAND PKWY,SUITLAND METRORAIL STATION MAIN ENTRANCE - SILVER HILL RD,38.84425781,-76.9322983,82,2,STN_F10,1
STN_B07,,TAKOMA METRORAIL STATION,,38.97602203,-77.01812559,10,1,,1
ENT_B07_S,,TAKOMA METRORAIL STATION - CEDAR ST. AT CARROLL AVE. NW,TAKOMA METRORAIL STATION SOUTH ENTRANCE - CEDAR ST. AT CARROLL AVE. NW,38.97510181,-77.0174253,10,2,STN_B07,2
ENT_B07_EL,,TAKOMA METRORAIL STATION - CEDAR ST. AT CARROLL AVE. NW (ELEVATOR),TAKOMA METRORAIL STATION ELEVATOR ENTRANCE - CEDAR ST. AT CARROLL AVE. NW,38.97584419,-77.01783434,10,2,STN_B07,1
STN_A07,,TENLEYTOWN-AU METRORAIL STATION,,38.94888613,-77.07967233,53,1,,1
ENT_A07_E,,"TENLEYTOWN-AU METRORAIL STATION - EAST SIDE OF WISCONSIN AVE. NW, NORTH OF ALBEMARLE ST.","TENLEYTOWN-AU METRORAIL STATION EAST ENTRANCE - EAST SIDE OF WISCONSIN AVE. NW, NORTH OF ALBEMARLE ST.",38.94807758,-77.07934831,53,2,STN_A07,1
ENT_A07_W,,"TENLEYTOWN-AU METRORAIL STATION - WEST SIDE OF WISCONSIN AVE. NW, NORTH OF ALBEMARLE ST.","TENLEYTOWN-AU METRORAIL STATION WEST ENTRANCE - WEST SIDE OF WISCONSIN AVE. NW, NORTH OF ALBEMARLE ST.",38.94831838,-77.08017106,53,2,STN_A07,2
STN_A13,,TWINBROOK  METRORAIL STATION,,39.06269642,-77.12121591,7,1,,1
ENT_A13_W,,"TWINBROOK METRORAIL STATION - CHAPMAN AVE., ONE BLOCK EAST OF ROCKVILLE PIKE BETWEEN HALPINE RD. & TWINBROOK PKWY.","TWINBROOK METRORAIL STATION WEST ENTRANCE - CHAPMAN AVE., ONE BLOCK EAST OF ROCKVILLE PIKE BETWEEN HALPINE RD. & TWINBROOK PKWY.",39.06212619,-77.12069959,7,2,STN_A13,1
ENT_A13_E,,TWINBROOK METRORAIL STATION - PARKLAWN DR & WICOMICO AVE,TWINBROOK METRORAIL STATION EAST ENTRANCE - PARKLAWN DR & WICOMICO AVE TUNNEL,39.06233282,-77.12040509,7,2,STN_A13,1
STN_N02,,TYSONS CORNER METRORAIL STATION,,38.92068462,-77.22158868,88,1,,1
ENT_N02_W,,TYSONS CORNER METRORAIL STATION - TYSONGS BLVD & CHAIN BRIDGE RD,TYSONS CORNER METRORAIL STATION WEST ENTRANCE - TYSONGS BLVD & CHAIN BRIDGE RD,38.92059255,-77.22254693,88,2,STN_N02,2
ENT_N02_W_EL,,TYSONS CORNER METRORAIL STATION - TYSONGS BLVD & CHAIN BRIDGE RD (ELEVATOR),TYSONS CORNER METRORAIL STATION WEST ELEVATOR ENTRANCE - TYSONGS BLVD & CHAIN BRIDGE RD,38.92063519,-77.22254651,88,2,STN_N02,1
ENT_N02_S_PAV,,TYSONS CORNER METRORAIL STATION - TYSONS ONE PL & TYSONS BLVD,TYSONS CORNER METRORAIL STATION SOUTH PAVILION ENTRANCE - TYSONS ONE PL & TYSONS BLVD,38.91975772,-77.22240171,88,2,STN_N02,2
ENT_N02_S_PAV_EL,,TYSONS CORNER METRORAIL STATION - TYSONS ONE PL & TYSONS BLVD (ELEVATOR),TYSONS CORNER METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - TYSONS ONE PL & TYSONS BLVD,38.91978736,-77.22205429,88,2,STN_N02,1
STN_E03,,U ST METRORAIL STATION,,38.91700896,-77.02752021,70,1,,1
ENT_E03_E,,"U ST METRORAIL STATION - 10TH ST., SOUTH OF U ST.","U STREET METRORAIL STATION EAST ENTRANCE - 10TH ST., SOUTH OF U ST.",38.91670272,-77.02596995,70,2,STN_E03,2
ENT_E03_W,,U ST METRORAIL STATION - SE CORNER 13TH & U STS. NW,U STREET METRORAIL STATION WEST ENTRANCE - SE CORNER 13TH & U STS. NW,38.91682318,-77.02920801,70,2,STN_E03,2
ENT_E03_W_EL,,U ST METRORAIL STATION - SE CORNER 13TH & U STS. NW (ELEVATOR),U STREET METRORAIL STATION WEST ELEVATOR ENTRANCE - SE CORNER 13TH & U STS. NW,38.91679839,-77.02892126,70,2,STN_E03,1
STN_B03,,UNION STATION METRORAIL STATION,,38.89749513,-77.0074665,55,1,,1
STN_J02,,VAN DORN ST METRORAIL STATION,,38.79929181,-77.12926966,71,1,,1
ENT_J02_E,,VAN DORN ST METRORAIL STATION - S. VAN DORN ST. & EISENHOWER AVE. (BUS BAY),VAN DORN ST METRORAIL STATION EAST ENTRANCE - S. VAN DORN ST. & EISENHOWER AVE.,38.79952773,-77.12922074,71,2,STN_J02,1
ENT_J02_W,,VAN DORN ST METRORAIL STATION - S. VAN DORN ST. & EISENHOWER AVE.,VAN DORN ST METRORAIL STATION WEST ENTRANCE - S. VAN DORN ST. & EISENHOWER AVE.,38.79970776,-77.12968188,71,2,STN_J02,1
STN_A06,,VAN NESS-UDC  METRORAIL STATION,,38.9432111,-77.06295344,10,1,,1
ENT_A06_E,,VAN NESS-UDC METRORAIL STATION - EAST SIDE OF CONNECTICUT AVE. NORTH OF VEAZY ST. NW,VAN NESS-UDC METRORAIL STATION EAST ENTRANCE - EAST SIDE OF CONNECTICUT AVE. NORTH OF VEAZY ST. NW,38.94463278,-77.06357477,10,2,STN_A06,2
ENT_A06_W_EL,,"VAN NESS-UDC METRORAIL STATION - WEST OF CONNECTICUT AVE., SOUTH OF VEAZY ST. (ELEVATOR)","VAN NESS-UDC METRORAIL STATION WEST ELEVATOR ENTRANCE - WEST OF CONNECTICUT AVE., SOUTH OF VEAZY ST.",38.94397651,-77.06356532,10,2,STN_A06,1
ENT_A06_W,,VAN NESS-UDC METRORAIL STATION - WEST SIDE OF CONNECTICUT AVE. NORTH OF VEAZY ST. NW,VAN NESS-UDC METRORAIL STATION WEST ENTRANCE - WEST SIDE OF CONNECTICUT AVE. NORTH OF VEAZY ST. NW,38.94453681,-77.06404105,10,2,STN_A06,2
STN_K08,,VIENNA METRORAIL STATION,,38.87757822,-77.2724589,3,1,,1
ENT_K08_N,,VIENNA METRORAIL STATION - NUTLEY ST. & SAINTSBURY DR,VIENNA METRORAIL STATION NORTH ENTRANCE - MEDIAN OF I-66 AT NUTLEY ST.,38.87830071,-77.2715394,3,2,STN_K08,1
ENT_K08_S,,VIENNA METRORAIL STATION - NUTLEY ST. & VIRGINIA CENTER BLVD,VIENNA METRORAIL STATION SOUTH ENTRANCE - MEDIAN OF I-66 AT NUTLEY ST.,38.87735778,-77.27127794,3,2,STN_K08,1
STN_K03,,VIRGINIA SQ-GMU METRORAIL STATION,,38.88343309,-77.10302399,58,1,,1
ENT_K03_M,,VIRGINIA SQ-GMU METRORAIL STATION - SW CORNER OF FAIRFAX DR. & N. MONROE ST.,VIRGINIA SQ-GMU METRORAIL STATION MAIN ENTRANCE - SW CORNER OF FAIRFAX DR. & N. MONROE ST.,38.882812,-77.10326891,58,2,STN_K03,2
ENT_K03_EL,,VIRGINIA SQ-GMU METRORAIL STATION - SW CORNER OF FAIRFAX DR. & N. MONROE ST. (ELEVATOR),VIRGINIA SQ-GMU METRORAIL STATION ELEVATOR ENTRANCE - SW CORNER OF FAIRFAX DR. & N. MONROE ST.,38.8830038,-77.1032884,58,2,STN_K03,1
STN_F04,,WATERFRONT METRORAIL STATION,,38.87645595,-77.01755936,10,1,,1
ENT_F04_M,,WATERFRONT METRORAIL STATION - M ST. AT 4TH ST. SW,WATERFRONT METRORAIL STATION MAIN ENTRANCE - M ST. AT 4TH ST. SW,38.87703152,-77.01755849,10,2,STN_F04,2
ENT_F04_EL,,WATERFRONT METRORAIL STATION - M ST. AT 4TH ST. SW (ELEVATOR),WATERFRONT METRORAIL STATION STREET ELEVATOR ENTRANCE - M ST. AT 4TH ST. SW,38.87659622,-77.01734557,10,2,STN_F04,1
STN_K06,,WEST FALLS CHURCH METRORAIL STATION,,38.9007884,-77.18922099,2,1,,1
ENT_K06_S,,WEST FALLS CHURCH METRORAIL STATION - MEDIAN OF 1-66 AT LEESBURG PIKE,WEST FALLS CHURCH METRORAIL STATION SOUTH ENTRANCE - MEDIAN OF 1-66 AT LEESBURG PIKE,38.90028781,-77.18888247,2,2,STN_K06,1
ENT_K06_N,,WEST FALLS CHURCH METRORAIL STATION - WEST FALLS CHURCH STATION (BUSBAY),WEST FALLS CHURCH METRORAIL STATION NORTH ENTRANCE - WEST FALLS CHURCH STATION NORTH BUSBAY,38.90110113,-77.18894883,2,2,STN_K06,1
STN_E07,,WEST HYATTSVILLE METRORAIL STATION,,38.95527582,-76.96949977,5,1,,1
ENT_E07_M,,"WEST HYATTSVILLE METRORAIL STATION - WEST SIDE OF AGER RD., NORTH OF QUEENS CHAPEL RD.","WEST HYATTSVILLE METRORAIL STATION MAIN ENTRANCE - WEST SIDE OF AGER RD., NORTH OF QUEENS CHAPEL RD.",38.95570991,-76.96889671,5,2,STN_E07,1
STN_B10,,WHEATON METRORAIL STATION,,39.03754324,-77.0501104,7,1,,1
ENT_B10_W,,WHEATON METRORAIL STATION - GEORGIA AVE & REEDIE DR (BUSBAY),WHEATON METRORAIL STATION WEST ENTRANCE - GEORGIA AVE & REEDIE DR TUNNEL,39.03831936,-77.05108569,7,2,STN_B10,1
ENT_B10_E,,WHEATON METRORAIL STATION - GEORGIA AVE. AT REEDIE DR,WHEATON METRORAIL STATION EAST ENTRANCE - GEORGIA AVE. AT REEDIE DR,39.03870048,-77.05023983,7,2,STN_B10,1
STN_A12,,WHITE FLINT METRORAIL STATION,,39.04853893,-77.11307619,4,1,,1
ENT_A12_E,,WHITE FLINT METRORAIL STATION - EAST SIDE OF ROCKVILLE PIKE AT MARINELLI RD.,WHITE FLINT METRORAIL STATION EAST ENTRANCE - EAST SIDE OF ROCKVILLE PIKE AT MARINELLI RD.,39.04749228,-77.11257221,4,2,STN_A12,1
STN_N06,,WIEHLE-RESTON EAST METRORAIL STATION,,38.94783193,-77.34031555,91,1,,1
ENT_N06_S_PAV,,WIEHLE-RESTON EAST METRORAIL STATION - DULLES TOLL RD EXIT 13 & WIEHLE AVE,WIEHLE-RESTON EAST METRORAIL STATION SOUTH PAVILION ENTRANCE - DULLAS TOLL RD EXIT 13 & WIEHLE AVE,38.94687769,-77.33990004,91,2,STN_N06,2
ENT_N06_S_PAV_EL,,WIEHLE-RESTON EAST METRORAIL STATION - DULLES TOLL RD EXIT 13 & WIEHLE AVE (ELEVATOR),WIEHLE-RESTON EAST METRORAIL STATION SOUTH PAVILION ELEVATOR ENTRANCE - DULLAS TOLL RD EXIT 13 & WIEHLE AVE (ELEVATOR),38.94699281,-77.34013111,91,2,STN_N06,1
ENT_N06_N,,WIEHLE-RESTON EAST METRORAIL STATION - WIEHLE AVE & RESTON STATION BLVD ENTRANCE,WIEHLE-RESTON EAST METRORAIL STATION NORTH PEDESTRIAN BRIDGE ENTRANCE - WIEHLE AVE & RESTON STATION BLVD ENTANCE,38.94830053,-77.33891196,91,2,STN_N06,1
STN_A04,,WOODLEY PARK METRORAIL STATION,,38.9255617,-77.05269219,10,1,,1
ENT_A04_M,,WOODLEY PARK METRORAIL STATION - SW CORNER CONNECTICUT AVE. & 24TH ST. NW,WOODLEY PARK METRORAIL STATION SOUTH MAIN ENTRANCE - SW CORNER CONNECTICUT AVE. & 24TH ST. NW,38.92445134,-77.052353,10,2,STN_A04,2
ENT_A04_N_EL,,WOODLEY PARK METRORAIL STATION - SW CORNER CONNECTICUT AVE. & WOODLEY RD. (ELEVATOR),WOODLEY PARK METRORAIL STATION NORTH ELEVATOR ENTRANCE - SW CORNER CONNECTICUT AVE. & WOODLEY RD.,38.92541506,-77.05286832,10,2,STN_A04,1
